0,120201
0,104358
0,104892
0,107034
0,106961
0,103307
0,104254
0,102845
0,106158
0,104019
0,115008
0,10446
0,104769
0,102042
0,103134
0,104884
0,10585
0,103434
0,103801
0,104976
0,102497
0,102227
0,104279
0,106835
0,103456
0,103748
0,104251
0,105285
0,105027
0,106741
0,10355
0,103686
0,106078
0,10719
0,105923
0,103553
0,103905
0,105794
0,103944
0,101905
0,101201
0,1032
0,104143
0,102519
0,102646
0,106687
0,102722
0,104248
0,102524
0,103754
0,102665
0,102501
0,103757
0,104056
0,102777
0,103307
0,101229
0,10348
0,102519
0,103235
0,103007
0,103957
0,103701
0,10337
0,101433
0,104046
0,101345
0,104751
0,102451
0,10368
0,102884
0,103086
0,103691
0,105786
0,10212
0,103134
0,101023
0,105216
0,0998195
0,103277
0,10224
0,105746
0,104893
0,103528
0,102084
0,1044
0,10212
0,102266
0,101424
0,102685
0,101986
0,104035
0,102979
0,103906
0,102062
0,105136
0,103829
0,101566
0,101155
0,102056
