0,0091747
0,0094775
0,0088524
0,0087924
0,0085211
0,0085121
0,0086359
0,0085854
0,0086742
0,0086443
0,0085223
0,0087807
0,0085383
0,0086638
0,0085076
0,0086844
0,0086594
0,0085333
0,008866
0,0086406
0,0091531
0,0102775
0,0087306
0,0088293
0,0087315
0,0088093
0,0088927
0,0087209
0,0087081
0,0086744
0,0087195
0,0093218
0,0091628
0,0088552
0,0087685
0,0090152
0,0088764
0,0086334
0,0089205
0,0086586
0,0087443
0,0092036
0,0094476
0,0092653
0,0087238
0,0088245
0,0087514
0,0088443
0,008784
0,0086776
0,008747
0,0086089
0,0092576
0,0092691
0,0092613
0,0088469
0,0087905
0,0087907
0,0087329
0,008587
0,0087389
0,0084707
0,0085086
0,0086235
0,0086452
0,0086074
0,0086023
0,0086676
0,0085352
0,0086965
0,0085438
0,0086265
0,0084844
0,0090933
0,0085518
0,0091336
0,0085756
0,0087544
0,0089162
0,0085941
0,0088506
0,0089721
0,0094457
0,0089318
0,0093114
0,0088732
0,0102382
0,0091241
0,008878
0,0088683
0,0087034
0,0088012
0,008686
0,0088922
0,0087026
0,008709
0,0087501
0,0087882
0,0087658
0,0088195
