7,51E-05
4,59E-05
7,09E-05
3,59E-05
4,19E-05
2,84E-05
8,36E-05
0,0001167
5E-05
3,11E-05
4,55E-05
3,29E-05
0,0001045
4,93E-05
7,84E-05
7,85E-05
3,77E-05
6,91E-05
2,77E-05
4,61E-05
6,13E-05
7,32E-05
9,97E-05
2,45E-05
7,38E-05
2,42E-05
5,57E-05
5,04E-05
5,65E-05
4,61E-05
2,71E-05
6,69E-05
2,98E-05
5,31E-05
3,76E-05
3,14E-05
7,77E-05
3,76E-05
5,17E-05
5,57E-05
3,08E-05
4,78E-05
7,71E-05
9,13E-05
4,22E-05
4,35E-05
9E-05
4,08E-05
5,7E-05
4,72E-05
8,07E-05
6,55E-05
6,81E-05
5,26E-05
6,89E-05
5,99E-05
5,42E-05
3,66E-05
6E-05
6,43E-05
0,0001257
7,74E-05
3,78E-05
4,48E-05
7,31E-05
6,38E-05
2,46E-05
5,9E-05
3,58E-05
2,19E-05
7,15E-05
5,05E-05
4,17E-05
3,31E-05
7,92E-05
4,06E-05
2,59E-05
6,33E-05
6,45E-05
5,92E-05
7,74E-05
1,93E-05
4,34E-05
2,76E-05
6E-05
5,34E-05
4,63E-05
4,1E-05
1,82E-05
5,04E-05
5,91E-05
0,0001277
0,0001102
3,09E-05
8,24E-05
6,55E-05
3,3E-05
0,0001414
9,4E-05
6,87E-05
